scenario,controller,step,t,v,log_xt,log_dth,log_v,stop,fwd_only,plan_len,lat25,lon25,hd25,lat50,lon50,hd50
scene-113792265837-easy-00,official,67,16.75,4.963,0.7442,0.30031,5.056,0,0,13.97545,0.72398,0.10743,0.55347,1.22748,0.16035,0.37319
scene-113792265837-easy-00,official,68,17.0,4.856,1.0133,0.24196,5.024,0,0,14.40662,0.83771,0.12241,0.61825,,,
scene-113792265837-easy-00,official,69,17.25,4.794,1.2332,0.22126,4.927,0,0,14.98921,,,,,,
scene-1290_1490-easy-00,fixed,0,0,1.0,0.0,-0.03592,7.552,0,0,12.1488,-0.01062,0.1135,-0.03314,-0.026,0.288,-0.03022
scene-1290_1490-easy-00,fixed,1,0.25,1.75,-0.0157,-0.03291,7.568,0,0,14.39865,-0.02688,0.11188,-0.04317,-0.05234,0.28802,-0.02884
scene-1290_1490-easy-00,fixed,2,0.5,2.5,-0.0379,-0.03093,7.591,0,0,16.64959,-0.04687,0.11404,-0.04863,-0.07965,0.28921,-0.02484
scene-1290_1490-easy-00,fixed,3,0.75,3.25,-0.0649,-0.02498,7.628,0,0,18.75553,-0.06045,0.11274,-0.0479,-0.10057,0.28483,-0.02176
scene-1290_1490-easy-00,fixed,4,1.0,3.997,-0.0906,-0.01302,7.696,0,0,20.61825,-0.07468,0.11018,-0.04654,-0.11866,0.27111,-0.0194
scene-1290_1490-easy-00,fixed,5,1.25,4.733,-0.11,-0.00701,7.782,0,0,22.19528,-0.08149,0.10218,-0.04369,-0.12859,0.24416,-0.01767
scene-1290_1490-easy-00,fixed,6,1.5,5.44,-0.1249,-0.00241,7.875,0,0,23.44793,-0.08604,0.08959,-0.04038,-0.13451,0.20067,-0.01543
scene-1290_1490-easy-00,fixed,7,1.75,6.099,-0.134,0.00049,7.976,0,0,24.36714,-0.08854,0.07166,-0.03709,-0.13521,0.14243,-0.01283
scene-1290_1490-easy-00,fixed,8,2.0,6.685,-0.1372,0.00026,8.079,0,0,24.97937,-0.08429,0.04609,-0.03266,-0.12833,0.07311,-0.01042
scene-1290_1490-easy-00,fixed,9,2.25,7.182,-0.137,0.00713,8.143,0,0,25.33841,-0.07783,0.00655,-0.02802,-0.11825,0.00035,-0.00893
scene-1290_1490-easy-00,fixed,10,2.5,7.581,-0.1295,0.0108,8.23,0,0,25.50905,-0.06816,-0.03243,-0.02341,-0.10249,-0.05968,-0.00834
scene-1290_1490-easy-00,fixed,11,2.75,7.886,-0.1172,0.00745,8.369,0,0,25.54007,-0.05668,-0.04048,-0.0205,-0.08899,-0.07515,-0.01014
scene-1290_1490-easy-00,fixed,12,3.0,8.111,-0.1025,0.00697,8.469,0,0,25.45314,-0.04865,-0.03741,-0.01926,-0.08232,-0.07839,-0.01335
scene-1290_1490-easy-00,fixed,13,3.25,8.268,-0.0904,0.00414,8.521,0,0,25.24775,-0.05547,-0.04573,-0.02241,-0.09426,-0.09637,-0.01593
scene-1290_1490-easy-00,fixed,14,3.5,8.369,-0.083,-0.00335,8.613,0,0,24.90246,-0.07172,-0.05964,-0.02807,-0.11661,-0.124,-0.01704
scene-1290_1490-easy-00,fixed,15,3.75,8.421,-0.0931,-0.00983,8.71,0,0,24.40086,-0.08479,-0.07123,-0.03269,-0.13438,-0.14924,-0.01761
scene-1290_1490-easy-00,fixed,16,4.0,8.425,-0.1162,-0.00938,8.746,0,0,23.73722,-0.08823,-0.08075,-0.03423,-0.13801,-0.17088,-0.01775
scene-1290_1490-easy-00,fixed,17,4.25,8.386,-0.1335,-0.00857,8.728,0,0,22.94842,-0.0885,-0.09099,-0.03486,-0.13797,-0.19678,-0.01761
scene-1290_1490-easy-00,fixed,18,4.5,8.303,-0.1393,-0.00538,8.678,0,0,22.11311,-0.08805,-0.10489,-0.03481,-0.13505,-0.22982,-0.01662
scene-1290_1490-easy-00,fixed,19,4.75,8.181,-0.1396,-0.00208,8.609,0,0,21.25702,-0.0868,-0.11889,-0.03467,-0.13115,-0.26581,-0.01597
scene-1290_1490-easy-00,fixed,20,5.0,8.02,-0.1374,-0.00305,8.516,0,0,20.37977,-0.07919,-0.13887,-0.03297,-0.12041,-0.31079,-0.0164
scene-1290_1490-easy-00,fixed,21,5.25,7.824,-0.1356,-0.00204,8.411,0,0,19.48867,-0.07301,-0.16574,-0.03244,-0.1143,-0.36078,-0.01999
scene-1290_1490-easy-00,fixed,22,5.5,7.594,-0.1257,0.00153,8.31,0,0,18.58542,-0.06997,-0.18834,-0.03453,-0.11398,-0.39767,-0.0265
scene-1290_1490-easy-00,fixed,23,5.75,7.334,-0.1189,-0.00345,8.178,0,0,17.70221,-0.0764,-0.20373,-0.04242,-0.13297,-0.41542,-0.03916
scene-1290_1490-easy-00,fixed,24,6.0,7.049,-0.1194,-0.00939,7.979,0,0,16.8562,-0.09281,-0.21115,-0.05647,-0.16928,-0.41381,-0.05659
scene-1290_1490-easy-00,fixed,25,6.25,6.749,-0.1361,-0.02993,7.701,0,0,16.07144,-0.12677,-0.20923,-0.08058,-0.23396,-0.38714,-0.08223
scene-1290_1490-easy-00,fixed,26,6.5,6.442,-0.1708,-0.04282,7.338,0,0,15.37422,-0.18022,-0.18919,-0.1167,-0.32796,-0.33339,-0.11183
scene-1290_1490-easy-00,fixed,27,6.75,6.139,-0.2305,-0.07044,6.908,0,0,14.79838,-0.25052,-0.13567,-0.16649,-0.44893,-0.23687,-0.15028
scene-1290_1490-easy-00,fixed,28,7.0,5.852,-0.3244,-0.08724,6.378,0,0,14.38746,-0.33722,-0.06075,-0.23016,-0.58609,-0.11559,-0.18768
scene-1290_1490-easy-00,fixed,29,7.25,5.592,-0.4381,-0.13131,5.791,0,0,14.17502,-0.4304,0.00606,-0.303,-0.7325,-0.00744,-0.22296
scene-1290_1490-easy-00,fixed,30,7.5,5.367,-0.5856,-0.14605,5.363,0,0,14.21168,-0.52656,0.034,-0.3747,-0.87951,0.04459,-0.25696
scene-1290_1490-easy-00,fixed,31,7.75,5.191,-0.7323,-0.17249,5.207,0,0,14.46402,-0.59627,0.05848,-0.43181,-0.98624,0.10114,-0.28183
scene-1290_1490-easy-00,fixed,32,8.0,5.068,-0.8774,-0.11014,5.082,0,0,15.0231,-0.66623,0.06151,-0.47696,-1.08418,0.11795,-0.29173
scene-1290_1490-easy-00,fixed,33,8.25,5.013,-0.9843,-0.15328,4.952,0,0,15.6909,-0.70473,0.12327,-0.5141,-1.13359,0.23804,-0.29124
scene-1290_1490-easy-00,fixed,34,8.5,5.011,-1.0682,-0.09292,4.851,0,0,16.70297,-0.70856,0.12005,-0.50382,-1.12105,0.2562,-0.25885
scene-1290_1490-easy-00,fixed,35,8.75,5.093,-1.095,-0.0533,4.87,0,0,17.83485,-0.66341,0.12748,-0.4578,-1.02663,0.28724,-0.20625
scene-1290_1490-easy-00,fixed,36,9.0,5.256,-1.0528,0.00685,4.958,0,0,19.06067,-0.55297,0.12259,-0.36771,-0.83433,0.28873,-0.1392
scene-1290_1490-easy-00,fixed,37,9.25,5.497,-0.9228,0.06619,5.145,0,0,20.27012,-0.39626,0.11127,-0.25236,-0.57322,0.26706,-0.07257
scene-1290_1490-easy-00,fixed,38,9.5,5.799,-0.7186,0.10459,5.449,0,0,21.34597,-0.22422,0.10396,-0.13944,-0.29275,0.24357,-0.01559
scene-1290_1490-easy-00,fixed,39,9.75,6.132,-0.472,0.12309,5.824,0,0,22.2494,-0.04644,0.09887,-0.03947,-0.01731,0.21891,0.02272
scene-1290_1490-easy-00,fixed,40,10.0,6.467,-0.2174,0.13058,6.234,0,0,22.97977,0.12676,0.09883,0.04358,0.23603,0.20231,0.04304
scene-1290_1490-easy-00,fixed,41,10.25,6.782,0.0385,0.11575,6.607,0,0,23.55603,0.25337,0.0984,0.09754,0.41577,0.18685,0.05261
scene-1290_1490-easy-00,fixed,42,10.5,7.066,0.2725,0.09189,6.932,0,0,24.02512,0.32505,0.08348,0.1244,0.51375,0.15641,0.05597
scene-1290_1490-easy-00,fixed,43,10.75,7.318,0.4366,0.04907,7.233,0,0,24.41224,0.3549,0.05866,0.1338,0.55445,0.11274,0.05696
scene-1290_1490-easy-00,fixed,44,11.0,7.54,0.5256,0.01938,7.502,0,0,24.70919,0.36048,0.0387,0.13402,0.55942,0.0787,0.05602
scene-1290_1490-easy-00,fixed,45,11.25,7.732,0.5593,-0.00571,7.711,0,0,24.93527,0.3558,0.02936,0.13097,0.5477,0.05933,0.05307
scene-1290_1490-easy-00,fixed,46,11.5,7.897,0.5606,-0.01128,7.855,0,0,25.09272,0.3419,0.02646,0.12503,0.52209,0.0499,0.04847
scene-1290_1490-easy-00,fixed,47,11.75,8.034,0.5482,-0.01339,7.992,0,0,25.19758,0.31725,0.01941,0.11558,0.48295,0.03205,0.04452
scene-1290_1490-easy-00,fixed,48,12.0,8.149,0.522,-0.02126,8.136,0,0,25.25724,0.28193,0.00342,0.10278,0.43134,0.00186,0.04097
scene-1290_1490-easy-00,fixed,49,12.25,8.243,0.4827,-0.02437,8.269,0,0,25.26604,0.2564,-0.01318,0.09284,0.38958,-0.0268,0.03688
scene-1290_1490-easy-00,fixed,50,12.5,8.316,0.431,-0.02211,8.388,0,0,25.21866,0.23132,-0.02362,0.08398,0.34958,-0.04759,0.03249
scene-1290_1490-easy-00,fixed,51,12.75,8.366,0.3889,-0.01764,8.475,0,0,25.11904,0.20301,-0.02984,0.07455,0.30726,-0.05848,0.02966
scene-1290_1490-easy-00,fixed,52,13.0,8.396,0.3507,-0.01357,8.512,0,0,24.97461,0.17214,-0.03487,0.0648,0.26308,-0.06907,0.028
scene-1290_1490-easy-00,fixed,53,13.25,8.406,0.3089,-0.01775,8.541,0,0,24.79882,0.1508,-0.04116,0.058,0.2321,-0.07856,0.02623
scene-1290_1490-easy-00,fixed,54,13.5,8.398,0.2655,-0.01486,8.545,0,0,24.59252,0.13973,-0.03909,0.05394,0.21223,-0.07935,0.02299
scene-1290_1490-easy-00,fixed,55,13.75,8.375,0.2336,-0.0058,8.509,0,0,24.36127,0.12832,-0.04158,0.04981,0.19369,-0.08365,0.01962
scene-1290_1490-easy-00,fixed,56,14.0,8.338,0.2146,-0.00491,8.48,0,0,24.11154,0.11049,-0.04675,0.04254,0.16299,-0.09305,0.01471
scene-1290_1490-easy-00,fixed,57,14.25,8.29,0.1951,-0.00445,8.45,0,0,23.83516,0.09133,-0.04737,0.03521,0.13336,-0.09611,0.00987
scene-1290_1490-easy-00,fixed,58,14.5,8.231,0.1647,-0.00994,8.392,0,0,23.52851,0.06655,-0.04969,0.02475,0.09218,-0.10271,0.00347
scene-1290_1490-easy-00,fixed,59,14.75,8.162,0.135,-0.01361,8.329,0,0,23.19778,0.04517,-0.0575,0.01498,0.05497,-0.11584,-0.00528
scene-1290_1490-easy-00,fixed,60,15.0,8.084,0.0946,-0.01856,8.272,0,0,22.82234,0.01829,-0.06283,0.00197,0.00784,-0.12492,-0.01591
scene-1290_1490-easy-00,fixed,61,15.25,7.997,0.0576,-0.01982,8.202,0,0,22.33385,-0.01787,-0.06496,-0.01506,-0.05295,-0.12888,-0.02842
scene-1290_1490-easy-00,fixed,62,15.5,7.898,0.0111,-0.02962,8.109,0,0,21.69603,-0.06188,-0.06291,-0.03574,-0.12613,-0.13044,-0.04176
scene-1290_1490-easy-00,fixed,63,15.75,7.787,-0.0498,-0.03898,7.993,0,0,20.9198,-0.1154,-0.06347,-0.05975,-0.20929,-0.13944,-0.05493
scene-1290_1490-easy-00,fixed,64,16.0,7.66,-0.1221,-0.04971,7.876,0,0,20.06626,-0.16994,-0.07121,-0.08485,-0.29375,-0.15942,-0.06716
scene-1290_1490-easy-00,fixed,65,16.25,7.516,-0.2061,-0.05311,7.77,0,0,19.17084,-0.22458,-0.0808,-0.11037,-0.37678,-0.18559,-0.07998
scene-1290_1490-easy-00,fixed,66,16.5,7.351,-0.2907,-0.06111,7.669,0,0,18.28654,-0.2751,-0.09395,-0.13427,-0.4484,-0.22149,-0.08956
scene-1290_1490-easy-00,fixed,67,16.75,7.165,-0.3751,-0.06574,7.568,0,0,17.40398,-0.32609,-0.113,-0.15993,-0.52213,-0.26431,-0.09952
scene-1290_1490-easy-00,fixed,68,17.0,6.954,-0.4508,-0.05125,7.468,0,0,16.53984,-0.3562,-0.13392,-0.18033,-0.57234,-0.31482,-0.11628
scene-1290_1490-easy-00,fixed,69,17.25,6.722,-0.523,-0.07103,7.363,0,0,15.71658,-0.37486,-0.15377,-0.20167,-0.61571,-0.35149,-0.14097
scene-1290_1490-easy-00,fixed,70,17.5,6.465,-0.5837,-0.05888,7.247,0,0,14.99308,-0.41796,-0.18738,-0.23318,-0.69312,-0.39587,-0.16761
scene-1290_1490-easy-00,fixed,71,17.75,6.192,-0.6334,-0.07563,7.146,0,0,14.37654,-0.50314,-0.19681,-0.28489,-0.82179,-0.38676,-0.19506
scene-1290_1490-easy-00,fixed,72,18.0,5.905,-0.7017,-0.09789,6.983,0,0,13.90181,-0.58168,-0.17394,-0.34262,,,
scene-1290_1490-easy-00,fixed,73,18.25,5.617,-0.8255,-0.12631,6.631,0,0,13.58154,,,,,,
scene-1290_1490-easy-00,ideal,0,0,1.0,0.0,-0.03592,7.552,0,0,12.1488,0.00038,0.0005,-8e-05,0.0,0.013,-0.00038
scene-1290_1490-easy-00,ideal,1,0.25,1.55,-0.0011,0.00016,7.564,0,0,13.79821,-0.00018,-0.00019,0.00024,-0.0003,0.01182,0.00021
scene-1290_1490-easy-00,ideal,2,0.5,2.1,-0.0006,-0.00109,7.581,0,0,15.44867,-5e-05,-0.00048,8e-05,-0.00165,0.01221,-0.00058
scene-1290_1490-easy-00,ideal,3,0.75,2.65,-0.0001,0.00276,7.603,0,0,17.08917,-0.00018,0.00019,5e-05,-0.0019,0.01265,-0.00091
scene-1290_1490-easy-00,ideal,4,1.0,3.2,-0.0014,0.00021,7.642,0,0,18.62536,5e-05,-4e-05,-0.00016,-0.00083,0.01333,-0.00024
scene-1290_1490-easy-00,ideal,5,1.25,3.75,-0.0021,0.00261,7.706,0,0,20.0392,0.00013,0.00088,2e-05,-0.00132,0.01325,-0.0003
scene-1290_1490-easy-00,ideal,6,1.5,4.3,-0.001,0.00096,7.779,0,0,21.3185,0.00011,-0.00023,0.0002,0.00038,0.01152,-0.00041
scene-1290_1490-easy-00,ideal,7,1.75,4.85,-0.0014,8e-05,7.858,0,0,22.44496,0.00036,-0.00083,-0.00012,0.00199,0.01219,0.00069
scene-1290_1490-easy-00,ideal,8,2.0,5.4,-0.0006,-0.00208,7.944,0,0,23.40764,-0.00053,0.00057,-0.00015,-0.00121,0.01284,-6e-05
scene-1290_1490-easy-00,ideal,9,2.25,5.95,0.0017,-0.00093,8.038,0,0,24.19926,-0.0004,-0.00019,-4e-05,-0.00082,0.01242,-4e-05
scene-1290_1490-easy-00,ideal,10,2.5,6.5,-0.0005,-0.00151,8.112,0,0,24.81309,-0.0001,-0.00012,7e-05,0.00046,0.0242,0.00017
scene-1290_1490-easy-00,ideal,11,2.75,7.05,-0.0003,-0.00409,8.171,0,0,25.24621,0.00016,0.00047,-9e-05,-0.0012,0.05604,-0.00045
scene-1290_1490-easy-00,ideal,12,3.0,7.6,-0.0,0.00024,8.275,0,0,25.49705,0.00023,-0.00054,1e-05,-0.00076,0.04076,2e-05
scene-1290_1490-easy-00,ideal,13,3.25,8.134,-0.0017,0.00066,8.415,0,0,25.54981,-0.0003,0.00044,-1e-05,-0.0021,0.00338,-0.00074
scene-1290_1490-easy-00,ideal,14,3.5,8.45,-0.0009,0.00134,8.488,0,0,25.40613,-0.0002,9e-05,5e-05,0.00821,0.00684,0.00119
scene-1290_1490-easy-00,ideal,15,3.75,8.552,-0.0014,-0.00053,8.552,0,0,25.13353,0.00012,-0.00068,-5e-05,0.01015,0.01344,0.00201
scene-1290_1490-easy-00,ideal,16,4.0,8.646,0.008,-0.00064,8.662,0,0,24.71603,0.00016,8e-05,8e-05,0.00398,0.01049,0.00094
scene-1290_1490-easy-00,ideal,17,4.25,8.719,0.0101,-0.00369,8.734,0,0,24.1215,-0.00049,-0.00071,-7e-05,-0.00095,0.00681,-0.00014
scene-1290_1490-easy-00,ideal,18,4.5,8.736,0.004,-0.00391,8.742,0,0,23.35959,0.00071,0.00011,0.0,-0.00022,0.0065,-0.00029
scene-1290_1490-easy-00,ideal,19,4.75,8.704,-0.001,-0.0001,8.703,0,0,22.50154,-0.00084,0.00091,-3e-05,0.00258,0.00488,0.0008
scene-1290_1490-easy-00,ideal,20,5.0,8.641,-0.0001,0.00059,8.637,0,0,21.61288,0.00066,-0.00055,3e-05,-0.00191,0.00304,-0.00038
scene-1290_1490-easy-00,ideal,21,5.25,8.554,0.0029,0.00049,8.55,0,0,20.69113,-0.00059,-0.0005,-5e-05,-0.003,0.01109,-0.00027
scene-1290_1490-easy-00,ideal,22,5.5,8.448,-0.0021,-4e-05,8.436,0,0,19.74485,-0.00011,0.00043,-4e-05,-0.00294,0.02203,-0.00082
scene-1290_1490-easy-00,ideal,23,5.75,8.332,-0.0021,-0.00116,8.325,0,0,18.76887,0.00023,-0.00036,8e-05,0.00189,0.02664,0.00063
scene-1290_1490-easy-00,ideal,24,6.0,8.183,-0.0024,0.00089,8.179,0,0,17.78489,0.00056,-2e-05,8e-05,-0.00036,0.02647,-0.00072
scene-1290_1490-easy-00,ideal,25,6.25,7.954,0.0017,0.00272,7.942,0,0,16.82463,3e-05,0.00046,0.00012,0.00672,0.02348,0.00204
scene-1290_1490-easy-00,ideal,26,6.5,7.613,-0.0003,0.00072,7.588,0,0,15.93026,0.00036,0.00012,0.00011,0.00507,0.00364,-0.00053
scene-1290_1490-easy-00,ideal,27,6.75,7.163,0.0069,0.00027,7.125,0,0,15.18342,0.00057,-0.00098,7e-05,0.02064,-0.03505,0.00572
scene-1290_1490-easy-00,ideal,28,7.0,6.608,0.0043,-0.00621,6.565,0,0,14.65813,-0.00037,0.00013,-0.00014,0.01362,-0.0441,0.0016
scene-1290_1490-easy-00,ideal,29,7.25,5.998,0.0188,0.00026,5.929,0,0,14.4299,-0.00027,0.00064,0.00011,0.02544,-0.013,0.01002
scene-1290_1490-easy-00,ideal,30,7.5,5.512,0.0118,-0.00117,5.428,0,0,14.50786,0.00074,-0.00046,3e-05,-0.00032,0.00717,-0.00222
scene-1290_1490-easy-00,ideal,31,7.75,5.256,0.024,-0.02912,5.228,0,0,14.84978,0.00047,-0.00026,0.0001,0.01514,0.00912,0.00609
scene-1290_1490-easy-00,ideal,32,8.0,5.121,-0.0002,-0.00154,5.117,0,0,15.38286,-0.00068,0.00079,9e-05,0.0055,0.00263,0.00145
scene-1290_1490-easy-00,ideal,33,8.25,4.996,0.0168,-0.01168,4.99,0,0,16.0972,0.00106,0.00021,7e-05,0.00762,0.00512,0.00225
scene-1290_1490-easy-00,ideal,34,8.5,4.889,0.0054,0.0009,4.878,0,0,16.93249,-0.00034,0.00014,0.00015,0.00547,0.00864,0.00342
scene-1290_1490-easy-00,ideal,35,8.75,4.847,0.0079,-0.02675,4.843,0,0,17.84133,8e-05,-0.0007,6e-05,-0.00303,0.002,-0.00108
scene-1290_1490-easy-00,ideal,36,9.0,4.879,0.0076,-0.00808,4.892,0,0,18.75865,0.00033,0.00064,7e-05,-0.00283,-0.00313,-0.00019
scene-1290_1490-easy-00,ideal,37,9.25,4.961,-0.0026,0.02215,4.974,0,0,19.64745,0.00022,-0.00019,0.00015,-0.01069,-0.00728,-0.00386
scene-1290_1490-easy-00,ideal,38,9.5,5.115,-0.004,0.00454,5.134,0,0,20.50324,-0.00018,-0.0007,-0.0001,-0.00753,-0.00262,-0.00183
scene-1290_1490-easy-00,ideal,39,9.75,5.352,-0.0124,-0.01745,5.381,0,0,21.30799,0.00026,0.00081,0.00018,-0.01231,0.00502,-0.00207
scene-1290_1490-easy-00,ideal,40,10.0,5.661,-0.0075,0.00577,5.696,0,0,22.05427,0.00025,-2e-05,-3e-05,-0.02714,0.00658,-0.00551
scene-1290_1490-easy-00,ideal,41,10.25,6.021,-0.0122,-0.0075,6.063,0,0,22.72368,-0.00105,-0.00056,-9e-05,-0.02808,0.00639,-0.00697
scene-1290_1490-easy-00,ideal,42,10.5,6.391,-0.0254,0.00427,6.44,0,0,23.30278,0.00028,0.00056,-3e-05,-0.00987,0.00738,-0.0026
scene-1290_1490-easy-00,ideal,43,10.75,6.732,-0.0265,0.00767,6.774,0,0,23.79559,-0.00054,-0.00045,-0.00011,-0.00044,0.01037,-0.00044
scene-1290_1490-easy-00,ideal,44,11.0,7.04,-0.0094,0.00761,7.073,0,0,24.20943,-9e-05,-0.00029,-8e-05,0.00522,0.01309,0.00148
scene-1290_1490-easy-00,ideal,45,11.25,7.322,0.0002,0.00297,7.356,0,0,24.54356,-0.00018,0.00013,4e-05,-0.00012,0.00853,0.0002
scene-1290_1490-easy-00,ideal,46,11.5,7.564,0.0057,-0.00032,7.594,0,0,24.80098,0.0003,0.00017,-7e-05,-0.00519,0.00097,-0.00097
scene-1290_1490-easy-00,ideal,47,11.75,7.75,-0.0005,-0.00429,7.775,0,0,24.99601,-0.00038,-0.00084,-4e-05,-0.00386,0.00038,-0.00089
scene-1290_1490-easy-00,ideal,48,12.0,7.896,-0.0052,0.00153,7.909,0,0,25.13792,0.00021,0.00042,-0.00012,-0.00041,0.00277,-0.00041
scene-1290_1490-easy-00,ideal,49,12.25,8.033,-0.0039,0.00121,8.047,0,0,25.22911,-0.00032,-0.00027,-0.00012,0.00083,0.00609,0.00073
scene-1290_1490-easy-00,ideal,50,12.5,8.17,-0.0004,0.00234,8.184,0,0,25.27129,-0.0006,0.00074,1e-05,-0.00626,0.01,-0.00092
scene-1290_1490-easy-00,ideal,51,12.75,8.299,0.0019,-0.00135,8.315,0,0,25.26161,6e-05,0.00026,-0.0001,-0.0052,0.00763,-0.00141
scene-1290_1490-easy-00,ideal,52,13.0,8.408,-0.0061,0.00234,8.424,0,0,25.19745,0.0001,0.00012,-0.0,0.00252,0.00558,0.00045
scene-1290_1490-easy-00,ideal,53,13.25,8.481,-0.0052,0.00372,8.492,0,0,25.08023,-0.00072,-0.00014,-1e-05,0.0022,0.00648,0.0008
scene-1290_1490-easy-00,ideal,54,13.5,8.52,0.003,0.00143,8.524,0,0,24.92096,0.00053,-0.00017,0.0,-0.00422,0.00394,-0.0008
scene-1290_1490-easy-00,ideal,55,13.75,8.54,0.0024,-0.00171,8.547,0,0,24.72685,-0.00038,-0.0005,-8e-05,-0.00519,0.00104,-0.00097
scene-1290_1490-easy-00,ideal,56,14.0,8.531,-0.0047,-0.00268,8.535,0,0,24.5042,0.00026,0.00067,-5e-05,-0.0026,0.00353,-0.00069
scene-1290_1490-easy-00,ideal,57,14.25,8.5,-0.0051,0.00422,8.491,0,0,24.25892,0.00014,-0.00045,0.0001,0.00224,0.00308,0.00017
scene-1290_1490-easy-00,ideal,58,14.5,8.469,-0.0027,0.00053,8.469,0,0,23.99091,-8e-05,-0.00017,1e-05,0.00507,-0.00023,0.00096
scene-1290_1490-easy-00,ideal,59,14.75,8.426,0.0021,0.00117,8.427,0,0,23.68962,-0.00018,7e-05,-5e-05,0.00249,0.00234,0.00071
scene-1290_1490-easy-00,ideal,60,15.0,8.365,0.0052,0.00059,8.353,0,0,23.35911,0.00058,0.0002,0.00012,0.00055,0.00526,-0.00031
scene-1290_1490-easy-00,ideal,61,15.25,8.304,0.0025,-0.00516,8.302,0,0,23.00037,0.0,-0.00049,0.00012,0.00561,0.00484,0.00093
scene-1290_1490-easy-00,ideal,62,15.5,8.24,0.0003,0.00078,8.238,0,0,22.55769,-0.00036,0.00039,-0.00011,0.00788,0.0019,0.00117
scene-1290_1490-easy-00,ideal,63,15.75,8.154,0.0054,0.00024,8.145,0,0,21.96708,0.00115,-0.00042,0.00011,0.01221,-0.0014,0.00226
scene-1290_1490-easy-00,ideal,64,16.0,8.045,0.0074,-0.00315,8.036,0,0,21.21706,-0.00076,0.00016,3e-05,0.01119,-8e-05,0.00222
scene-1290_1490-easy-00,ideal,65,16.25,7.926,0.0118,-0.00243,7.911,0,0,20.38,0.00061,-0.00011,0.00011,0.01321,0.00115,0.00233
scene-1290_1490-easy-00,ideal,66,16.5,7.812,0.0116,-0.00446,7.799,0,0,19.47241,0.00037,-8e-05,-1e-05,0.01241,0.00284,0.00249
scene-1290_1490-easy-00,ideal,67,16.75,7.704,0.0121,-0.00677,7.693,0,0,18.58036,-0.00052,-0.00076,-2e-05,0.01186,0.00571,0.00253
scene-1290_1490-easy-00,ideal,68,17.0,7.596,0.0127,-0.0041,7.586,0,0,17.68668,-0.00046,0.00046,-8e-05,0.00534,0.00813,0.00279
scene-1290_1490-easy-00,ideal,69,17.25,7.487,0.013,-0.01051,7.479,0,0,16.80659,0.00058,-7e-05,5e-05,-0.0154,0.01316,-0.00363
scene-1290_1490-easy-00,ideal,70,17.5,7.371,0.006,-0.01411,7.363,0,0,15.96577,-0.00024,-0.00061,3e-05,-0.00099,0.04255,-0.00092
scene-1290_1490-easy-00,ideal,71,17.75,7.246,-0.0142,0.01357,7.234,0,0,15.22161,0.0,0.0004,-4e-05,0.01802,0.05943,0.00538
scene-1290_1490-easy-00,ideal,72,18.0,7.105,0.0039,0.0106,7.109,0,0,14.6292,-0.00023,0.00048,-1e-05,-0.00108,0.02899,0.00326
scene-1290_1490-easy-00,ideal,73,18.25,6.828,0.0236,-0.00324,6.835,0,0,14.23357,-0.0002,-0.00064,-0.00011,,,
scene-1290_1490-easy-00,ideal,74,18.5,6.322,0.0026,-0.00551,6.284,0,0,14.04877,,,,,,
scene-1290_1490-easy-00,official,0,0,1.0,0.0,-0.03592,7.552,0,0,12.1488,-0.01062,0.1135,-0.02343,-0.02,0.288,-0.00537
scene-1290_1490-easy-00,official,1,0.25,1.75,-0.0157,-0.02319,7.568,0,0,14.39919,-0.02219,0.11205,-0.01847,-0.02828,0.28735,0.00881
scene-1290_1490-easy-00,official,2,0.5,2.5,-0.0318,-0.00609,7.591,0,0,16.64923,-0.0248,0.11239,-0.00726,-0.02368,0.28794,0.01879
scene-1290_1490-easy-00,official,3,0.75,3.25,-0.0387,0.01237,7.628,0,0,18.75447,-0.01245,0.11318,0.00778,0.0017,0.28798,-0.00978
scene-1290_1490-easy-00,official,4,1.0,4.0,-0.027,0.02897,7.696,0,0,20.6223,0.01128,0.11249,-0.0128,-0.00882,0.28706,-0.01386
scene-1290_1490-easy-00,official,5,1.25,4.75,0.0033,-0.00118,7.782,0,0,22.22453,-0.00461,0.11231,-0.00802,-0.02038,0.27111,-0.00798
scene-1290_1490-easy-00,official,6,1.5,5.5,-0.0038,-0.00937,7.877,0,0,23.53436,-0.02059,0.09593,-0.01018,-0.03996,0.22014,-0.00715
scene-1290_1490-easy-00,official,7,1.75,6.187,-0.0241,-0.00918,7.979,0,0,24.46645,-0.03615,0.0775,-0.01429,-0.06025,0.1551,-0.00825
scene-1290_1490-easy-00,official,8,2.0,6.792,-0.0447,-0.01,8.082,0,0,25.06613,-0.04573,0.04653,-0.0178,-0.07508,0.0733,0.00241
scene-1290_1490-easy-00,official,9,2.25,7.3,-0.0631,-0.00352,8.147,0,0,25.40222,-0.05155,-0.00456,-0.00783,-0.06172,0.00599,0.05624
scene-1290_1490-easy-00,official,10,2.5,7.676,-0.076,0.01172,8.237,0,0,25.54035,-0.03274,-0.01518,0.0458,0.06815,-0.01576,0.04093
scene-1290_1490-easy-00,official,11,2.75,8.042,-0.0626,0.06404,8.38,0,0,25.56594,0.09314,-0.01665,0.03538,0.17184,-0.02349,0.02328
scene-1290_1490-easy-00,official,12,3.0,8.288,0.0683,0.05015,8.474,0,0,25.45749,0.14761,-0.00759,0.04762,0.23531,-0.01653,0.0214
