source,route,seed,arm,step,t,speed,speed_3d,steer,b_shadow_steer,plan_k_right,k_cmd_right,k_ach_right,k_nom_right,k_ack_right,k_unscaled_right,replay_diff,reason,yaw_rate_right,world_x,world_y,yaw_deg
W2,25381,1,D,206,10.350000154227018,5.977483460720816,6.132999365492068,-0.43005451560020447,-0.3133270284864638,0.0678463302050805,-0.15571380626605558,-0.15138671392096073,-0.17796591582587057,-0.15587241156188117,-0.20268289238731743,0.00025964197906375164,tracking,-0.9049115786354165,-67.63011932373047,-207.09011840820312,165.59913635253906
W2,25381,1,D,207,10.400000154972076,6.161547395837362,6.3115607861603165,-0.41946497559547424,-0.29287763946586187,0.0797288957436139,-0.15143393786202528,-0.15777910824699382,-0.17252256597783427,-0.15168077801866672,-0.1966843912583589,0.000511129283939038,tracking,-0.972163453536806,-67.90753173828125,-206.95892333984375,162.85047912597656
W2,25381,1,D,208,10.450000155717134,6.270548860451426,6.412374176640018,-0.3527701497077942,-0.23732296625773117,0.07053120272156858,-0.1270554368914148,-0.14199724768299563,-0.14171053421928032,-0.12733843639328796,-0.16074965078894696,0.0006589959096588993,tracking,-0.8904006796458472,-68.18578338623047,-206.81309509277344,160.18080139160156
W2,25381,1,D,209,10.500000156462193,6.452534702382649,6.573165815607191,-0.33856281638145447,-0.2117730157242881,0.07574527977234835,-0.12164510556363159,-0.1383467496655431,-0.13516399405432775,-0.1220275608024946,-0.153456067716242,0.0009484642687494493,tracking,-0.892687203178762,-68.46569061279297,-206.65576171875,157.5971221923828
W2,25381,1,D,210,10.55000015720725,6.604511128481528,6.7151659931562655,-0.2837938070297241,-0.16221167994870075,0.0610072672989395,-0.10195057553213763,-0.11609057299416349,-0.11151188993111677,-0.10241595563232646,-0.12631320471027221,0.0012154810317639986,tracking,-0.7667214812517499,-68.74717712402344,-206.48573303222656,155.2151641845703
W2,25381,1,D,211,10.600000157952309,6.7573090261455855,6.851981651503295,-0.22002919018268585,-0.10047839121686086,0.04948733835179873,-0.07932640839133341,-0.11514963007199977,-0.0851908293438164,-0.07977788126962838,-0.09630727969334349,0.0012018331896137824,tracking,-0.7781016346428492,-69.03057098388672,-206.30491638183594,152.98194885253906
W2,25381,1,D,212,10.650000158697367,6.874326665330967,6.951478363583945,-0.16575941443443298,-0.059158242775334234,0.03730474219120393,-0.060069412060712646,-0.08441551205278676,-0.06356406646336916,-0.060501158946551385,-0.07178115805702844,0.0011577167701100066,tracking,-0.5802998054720396,-69.31570434570312,-206.11599731445312,151.07675170898438
W2,25381,1,D,213,10.700000159442425,6.967532518303063,7.028765295751792,-0.10309121012687683,-0.10243990510702132,0.03194709776473895,-0.03759392869428175,-0.07973795803407173,-0.03923189580868003,-0.03804318906286938,-0.044265396904658236,0.0012092406580882231,tracking,-0.5555768155454798,-69.60260009765625,-205.92138671875,149.44679260253906
W2,25381,1,D,288,14.45000021532178,9.503968936360586,9.505604870961193,0.10256443172693253,0.14967075917863337,-0.030145993049516293,0.03692585498608056,0.026847767000502273,0.03801761546102994,0.03690030629578773,0.04403681702013101,7.25913655625493e-05,tracking,0.25516034358342043,-100.5653076171875,-204.13096618652344,-177.99478149414062
W2,25381,1,D,289,14.500000216066837,9.512525690054744,9.515558200940507,0.10692615061998367,0.15735182084498878,-0.03456485426418905,0.03843410262021072,0.026019519265773984,0.03964435901432244,0.038430912567830315,0.04593059118014918,9.081492491985754e-06,tracking,0.2475113454585494,-101.0396728515625,-204.1605987548828,-177.267333984375
W2,25381,1,D,290,14.550000216811895,9.518494387856569,9.52208598299062,0.15861953794956207,0.18913052612288284,-0.03716614433884023,0.056438310086296725,0.03811681110153978,0.05911043021233156,0.05645272068080408,0.06860869558790367,4.16073132702699e-05,tracking,0.36281465255299533,-101.51398468017578,-204.19825744628906,-176.35401916503906
W2,25381,1,D,291,14.600000217556953,9.505000081099753,9.51167748669107,0.16977864503860474,0.19286764603644974,-0.03987583564545162,0.06031286896042827,0.04072193217430981,0.06336549572453623,0.06032123677953717,0.07357199676354692,2.420848614370641e-05,tracking,0.38706196861935344,-101.98693084716797,-204.2473602294922,-175.27049255371094
W2,25381,1,D,292,14.650000218302011,9.50701894158194,9.515580065396993,0.1958257555961609,0.2005758868695961,-0.04407630853247807,0.06931381291186904,0.05590901221555181,0.07334916938425205,0.06930069578260858,0.08527194904899522,3.812373649372813e-05,tracking,0.5315280381383871,-102.45814514160156,-204.30931091308594,-173.90219116210938
W2,25381,1,D,293,14.70000021904707,9.504252384563763,9.515616674818624,0.230910986661911,0.223574009736379,-0.039913688928782075,0.0813451922223462,0.05658628862216834,0.08698802098733818,0.0813518349418115,0.10132638171299237,1.937013616798433e-05,tracking,0.5378103685708568,-102.92727661132812,-204.3855743408203,-172.35800170898438
W2,25381,1,D,294,14.750000219792128,9.49141602945154,9.506231373649742,0.2648860812187195,0.22695160274704299,-0.04433176129615582,0.09308153497164655,0.07336288072101646,0.10044890920868951,0.09300803106536078,0.11725727209298584,0.00021446470495484204,tracking,0.696317622042197,-103.3929672241211,-204.47805786132812,-170.53314208984375
W2,25381,1,D,295,14.800000220537186,9.462221016109101,9.481622070785235,0.24889297783374786,0.19937881622049541,-0.045042770032059955,0.08763241505196655,0.07658031160561102,0.09411583256435044,0.08755298717339328,0.10970654621143063,0.0002316930418132801,tracking,0.7246198338947962,-103.85338592529297,-204.58909606933594,-168.47950744628906
W2,25381,1,D,296,14.850000221282244,9.446612919739025,9.465486272436282,0.2402714192867279,0.1802827653206057,-0.04865727099518828,0.0846835234142261,0.08676572518648241,0.09072403539250865,0.08461033318044141,0.10567475701569744,0.00021341398367022424,tracking,0.8196422205371504,-104.3082275390625,-204.71714782714844,-166.237060546875
W2,25381,1,D,297,14.900000222027302,9.422398112178072,9.440316890330717,0.21283289790153503,0.1551960515644815,-0.05008096662526359,0.07522475756633452,0.07988262446318374,0.08000312143598244,0.07521080293690746,0.09300833079235361,4.061075996683594e-05,tracking,0.7526858899377324,-104.7569808959961,-204.8614044189453,-164.00274658203125
W2,25381,1,D,299,15.000000223517418,9.344379285385061,9.356729244872206,0.1544954627752304,0.061382438441117605,-0.041717741451786694,0.05521047359579101,0.07128544555654812,0.05765179705767236,0.055120826535800915,0.06678121967030622,0.0002581546774914345,tracking,0.6661182408080528,-105.63430786132812,-205.191650390625,-159.76708984375
W2,25381,2,B,187,9.400000140070915,4.235783118096841,4.2701218877116895,-0.05829516053199768,-0.05829516193596647,-0.03786035992667121,nan,-0.012526233423594234,-0.023033222552676147,-0.022618294240010214,-0.024940515073472985,nan,,-0.053058408069000855,-62.82892608642578,-207.5110321044922,179.35128784179688
W2,25381,2,B,188,9.450000140815973,4.414450944587505,4.451309758417316,-0.14829792082309723,-0.1482979238522239,-0.035114996784190555,nan,-0.021182357807336037,-0.05885300396912875,-0.05621787672908458,-0.06404151807121661,nan,,-0.09350847943118508,-63.04608154296875,-207.50302124023438,179.11886596679688
W2,25381,2,B,191,9.600000143051147,5.157142425630049,5.221319071602477,-0.16314060986042023,-0.16314060368575156,0.04077002832564543,nan,-0.07369245288018587,-0.06390846813668798,-0.06081308806889155,-0.07061625089140793,nan,,-0.38004247519714984,-63.76361846923828,-207.43014526367188,176.79141235351562
W2,25381,2,B,192,9.650000143796206,5.365627638947535,5.426419259760088,-0.1844111531972885,-0.18441115888042584,0.043607241473132066,nan,-0.0722134774832471,-0.07215560997087388,-0.06823429841289176,-0.08012379990787073,nan,,-0.3874706306886261,-64.02776336669922,-207.39263916015625,175.75392150878906
W2,25381,2,B,193,9.700000144541264,5.32985527048863,5.391061272982382,-0.1614089459180832,-0.16140894409476053,0.04249906508444833,nan,-0.05324318238937043,-0.06299403396924554,-0.05998451497634455,-0.0698467933100939,nan,,-0.2837784562755734,-64.29222869873047,-207.35067749023438,174.80712890625
W2,25381,2,B,194,9.750000145286322,5.264246469683606,5.321619958353461,-0.2125268578529358,-0.21252685268513027,0.04967038003517987,nan,-0.07349691476607764,-0.08371813891660895,-0.07848497197342151,-0.0928683805595601,nan,,-0.38690587408996113,-64.55291748046875,-207.30628967285156,173.79664611816406
W2,25381,2,B,195,9.80000014603138,5.187303275779395,5.248156095015694,-0.23654702305793762,-0.23654701904083295,0.054682681836522036,nan,-0.060938099841899976,-0.0937529925928145,-0.0872389012651487,-0.10394106132511105,nan,,-0.3161044049296596,-64.80905151367188,-207.25643920898438,172.79425048828125
W2,25381,2,B,196,9.850000146776438,5.687429247657764,5.759656325924892,-0.2798639237880707,-0.2798639252968132,0.057882671189578544,nan,-0.0873481347067447,-0.11095223776589472,-0.10194368721279158,-0.12441886760344811,nan,,-0.4967863360594901,-65.07634735107422,-207.19532775878906,171.48281860351562
W2,25381,2,B,197,9.900000147521496,6.18214298095957,6.268930717712025,-0.27558624744415283,-0.275586239548607,0.051494999156981844,nan,-0.09070036777048544,-0.10857245719584366,-0.09993115688136539,-0.1223642245602639,nan,,-0.5607226419827582,-65.36742401123047,-207.11697387695312,169.953369140625
W2,25381,2,B,198,9.950000148266554,6.597397664245732,6.69023324853178,-0.2566975951194763,-0.2566976065436999,0.05494234580644746,nan,-0.09811322411199883,-0.1002669498347968,-0.09285201002648938,-0.11337933096056044,nan,,-0.6472919555881191,-65.6773681640625,-207.022705078125,168.19154357910156
W2,25381,2,B,199,10.000000149011612,6.988546843240824,7.081347497777277,-0.24624447524547577,-0.24624447371396757,0.06228326850061025,nan,-0.08849056039047826,-0.09557934407765523,-0.08881813722558728,-0.10846520736099831,nan,,-0.6184204264734884,-66.00342559814453,-206.9139404296875,166.3727264404297
W2,25381,2,B,200,10.05000014975667,7.317103447147105,7.408061594824769,-0.23252178728580475,-0.23252178174753985,0.06463769927293524,nan,-0.0917888877761434,-0.08970047814161113,-0.08371940121618594,-0.10207259046678666,nan,,-0.6716287871566176,-66.34321594238281,-206.79067993164062,164.50491333007812
W2,25381,2,B,201,10.100000150501728,7.473711485424392,7.559596041539113,-0.19594822824001312,-0.1959482230908341,0.060104659876185434,nan,-0.07830137505733781,-0.0749968954195949,-0.07076972910212087,-0.08532737230002989,nan,,-0.5852018860905486,-66.68933868408203,-206.65541076660156,162.69656372070312
W2,25381,2,B,202,10.150000151246786,7.648880394236522,7.727101682077534,-0.15352106094360352,-0.15352105943693053,0.05896049200992713,nan,-0.08020271243824585,-0.05830960706832733,-0.0557218462716618,-0.06634995612012495,nan,,-0.6134609547334883,-67.03984832763672,-206.51048278808594,160.95306396484375
W2,25381,2,B,203,10.200000151991844,7.809529635487688,7.880202257722227,-0.1414671391248703,-0.14146714286671744,0.04730506090025387,nan,-0.057832751638221214,-0.05356729669394601,-0.05137543203802575,-0.061030663998037867,nan,,-0.45164658782048767,-67.39563751220703,-206.35696411132812,159.45758056640625
W2,25381,2,B,204,10.250000152736902,7.899027599792916,7.964364608572717,-0.08462721109390259,-0.08462721043162873,0.04475299908877016,nan,-0.06164871031570435,-0.03185585643331341,-0.031067621271137512,-0.03627430900644992,nan,,-0.4869648642753869,-67.75402069091797,-206.19566345214844,158.0877227783203
W2,25381,2,B,205,10.30000015348196,7.983130573256581,8.041911706230332,-0.07483036071062088,-0.07483035832643506,0.04135508197926603,nan,-0.03653818185877944,-0.028126756097299022,-0.02751047860077204,-0.032049989833058866,nan,,-0.2916890766880311,-68.11455535888672,-206.0297393798828,157.02166748046875
W2,25381,2,B,287,14.400000214576721,8.143885212961077,8.145531027234462,0.10998274385929108,0.10998274591124048,-0.031361337486471554,nan,0.030406673411037567,0.04137435825783841,0.0400544593740743,0.04725927961693894,nan,,0.24762845796748562,-101.34719848632812,-204.2897186279297,-175.14910888671875
W2,25381,2,B,288,14.45000021532178,8.093861176599043,8.097495718958232,0.061820946633815765,0.06182094650853995,-0.030744973527153607,nan,0.026973266367459066,0.02319454685586003,0.022773838968335326,0.02645454569639943,nan,,0.21831787345764164,-101.75004577636719,-204.33575439453125,-174.48480224609375
W2,25381,2,B,289,14.500000216066837,8.149921634714959,8.15208631631264,0.15220558643341064,0.15220559157942057,-0.03674257528981362,nan,0.032829455743000106,0.057499756119464895,0.05498182596968139,0.0657680449658865,nan,,0.26755749161579384,-102.15349578857422,-204.38548278808594,-173.77935791015625
W2,25381,2,B,290,14.550000216811895,8.265463505489496,8.271483440158077,0.13293656706809998,0.13293656094355455,-0.03826872004037482,nan,0.034108850869811407,0.05005355211121419,0.048134656724682715,0.05728282944601168,nan,,0.28192546207860986,-102.56077575683594,-204.4440460205078,-173.0159149169922
W2,25381,2,B,291,14.600000217556953,8.474543400761473,8.481873578041657,0.17761406302452087,0.1776140561260076,-0.04237448909409744,nan,0.047320539067753825,0.06708722096326872,0.06368445741703535,0.07707394644123505,nan,,0.4010199620771086,-102.97518920898438,-204.51377868652344,-171.99276733398438
W2,25381,2,B,292,14.650000218302011,8.423276310766147,8.433991552971515,0.16650107502937317,0.16650107118973714,-0.04337144911549899,nan,0.0479582255228761,0.06283082798049384,0.059836512387610494,0.07211134362677518,nan,,0.4039653849532226,-103.38990020751953,-204.59432983398438,-170.8196258544922
W2,25381,2,B,293,14.70000021904707,8.411612263998258,8.42244218795954,0.16908018290996552,0.1690801788612993,-0.04661043465774943,nan,0.06172621377360698,0.06383323307752799,0.06074496058817735,0.07326052146403425,nan,,0.5192169767882506,-103.80132293701172,-204.6844024658203,-169.46023559570312
W2,25381,2,B,294,14.750000219792128,8.780453339922762,8.793055910281705,0.14786286652088165,0.1478628723607916,-0.047273513436906264,nan,0.05737283383629458,0.05546354919060649,0.05311715497445313,0.06384948594441228,nan,,0.5037594904787264,-104.21949005126953,-204.7873077392578,-168.0471954345703
W2,25381,2,B,295,14.800000220537186,9.03704629025057,9.048244402036088,0.12485498934984207,0.12485499281850126,-0.04878691908038166,nan,0.05581345710140507,0.04659603493604217,0.04492866860376178,0.05374405882008867,nan,,0.504388795444312,-104.652587890625,-204.90464782714844,-166.6195526123047
W2,25381,2,B,296,14.850000221282244,9.159322156606363,9.168101486494932,0.1048421636223793,0.10484216645359994,-0.05021949109224422,nan,0.04413354597931132,0.03900938817471479,0.03783392493149093,0.04502544015155862,nan,,0.40423336553791184,-105.09089660644531,-205.03195190429688,-165.34104919433594
W2,25381,2,B,299,15.000000223517418,9.068124693769375,9.068928448365567,0.07741918414831161,0.07741918444633485,-0.04239264767554125,nan,0.026372586381849087,0.028779136961273405,0.028134267377705247,0.033165317561438895,nan,,0.23914990180781165,-106.40410614013672,-205.43836975097656,-162.7008819580078
W2,25381,2,C,182,9.150000136345625,3.309874235993456,3.336809786969819,0.0338338240981102,-0.10649590022034114,-0.12159066467785268,0.013589729811134314,0.01177569891181777,0.013596607470670635,0.013450946924043888,0.014458933974076483,2.7755575615628914e-17,tracking,0.03897608243904181,-62.21015930175781,-207.59097290039062,-178.8404541015625
W2,25381,2,C,183,9.200000137090683,3.492139707223663,3.520653797214769,0.020505042746663094,-0.09824898607201045,-0.12721031572723096,0.008204479353039409,0.013396449618119054,0.008208870015213256,0.00815554940409418,0.00875970097060474,2.42861286636753e-17,tracking,0.046782273647254825,-62.38201904296875,-207.59759521484375,-178.7120361328125
W2,25381,2,C,184,9.250000137835741,3.6840119904497923,3.713738372352835,-0.012883023358881474,-0.09329340047306484,-0.11096587520635869,-0.005135026189445745,0.008812691201850537,-0.005137933438143682,-0.005116994150118817,-0.0055028971522853454,5.204170427930421e-18,tracking,0.03246606005574877,-62.563323974609375,-207.60421752929688,-178.60604858398438
